ADJ_FORT_EXTRA_ATTR;And §R+$VAL$%§W from hostile adjacent forts.;Et §R+$VAL$%§W des forts adjacents ennemis.;;;;;;;;x;;;;;;;;;;;;;
ADJ_communist;Communist Party;Parti communiste ;;;;;;;;x;;;;;;;;;;;;;
ADJ_conservative;Conservative Party;Parti conservateur;;;;;;;;x;;;;;;;;;;;;;
ADJ_traditionalist;Peoples Party;Peoples Party;
ADJ_liberal;Liberal Party;Parti libéral;;;;;;;;x;;;;;;;;;;;;;
ADJ_populist;Patriot Party;Patriot Party;
ADJ_progressive;Libertarian Party;Libertarian Party;
ADJ_socialist;Labour Party;Parti travailliste;;;;;;;;x;;;;;;;;;;;;;
ADL;Oromia;Oromia;;;;;;;;x;;;;;;;;;;;;;
ADL_ADJ;Oromo;Oromo;;;;;;;;x;;;;;;;;;;;;;
ADL_MORE;&& ....;&& ....;;;;;;;;x;;;;;;;;;;;;;
ADL_communist;Communist Party;Parti communiste ;;;;;;;;x;;;;;;;;;;;;;
ADL_conservative;Conservative Party;Parti conservateur;;;;;;;;x;;;;;;;;;;;;;
ADL_conservative_2;Uniï¿½n Liberal;Uniï¿½n Liberal;
ADL_conservative_4;Nacionalista Vasco;Nacionalista Vasco;;;;;;;;x;;;;;;;;;;;;;
ADL_conservative_5;Uniï¿½n Nacional;Uniï¿½n Nacional;
ADL_traditionalist;Peoples Party;Peoples Party;
ADL_liberal;Liberal Party;Parti libéral;;;;;;;;x;;;;;;;;;;;;;
ADL_liberal_2;Republicano Federal;Republicano Federal;;;;;;;;x;;;;;;;;;;;;;
ADL_liberal_3;Republicano Unitario;Republicano Unitario;;;;;;;;x;;;;;;;;;;;;;
ADL_liberal_4;Radical Republicano;Radical Republicano;;;;;;;;x;;;;;;;;;;;;;
ADL_liberal_5;Uniï¿½n Republicana;Uniï¿½n Republicana;
ADL_liberal_6;Republicano Reformista;Republicano Reformista;;;;;;;;x;;;;;;;;;;;;;
ADL_populist;Patriot Party;Patriot Party;
ADL_progressive;Libertarian Party;Libertarian Party;
ADL_socialist;Labour Party;Parti travailliste;;;;;;;;x;;;;;;;;;;;;;
ADMINISTRATION;Administration;Administration;;;;;;;;x;;;;;;;;;;;;;
ADMINISTRATIVE_TAX_EFFICIENCY;Administrative Tax Efficiency: §Y$VALUE$§W%.;Efficacité fiscale administrative : §Y$VALUE$%§W.;;;;;;;;x;;;;;;;;;;;;;
ADMIRAL;Admiral;Amiral;;;;;;;;x;;;;;;;;;;;;;
ADM_DESC;Spending on administration allows your bureaucrats to run and maintain a healthy bureaucracy, increasing your tax efficiency.;Le budget alloué à l'administration assure le bon fonctionnement de la bureaucratie et renforce votre efficacité fiscale.;;;;;;;;x;;;;;;;;;;;;;
ADM_EFF_TECH;Adm. Eff.;Efficacité administrative;;;;;;;;x;;;;;;;;;;;;;
ADM_EXPLAIN_DESC;This needed percentage is based on the following.\n;§GCe pourcentage repose sur ce qui suit :§W\n;;;;;;;;x;;;;;;;;;;;;;
ADO;Andorra;Andorra;
ADO_ADJ;Andorran;Andorran;
ADO_communist;Communist Party;Parti communiste ;;;;;;;;x;;;;;;;;;;;;;
ADO_conservative;Conservative Party;Parti conservateur;;;;;;;;x;;;;;;;;;;;;;
ADO_traditionalist;Peoples Party;Peoples Party;
ADO_liberal;Liberal Party;Parti libéral;;;;;;;;x;;;;;;;;;;;;;
ADO_populist;Patriot Party;Patriot Party;
ADO_progressive;Libertarian Party;Libertarian Party;
ADO_socialist;Labour Party;Parti travailliste;;;;;;;;x;;;;;;;;;;;;;
AEH;Atjeh;Aceh;;;;;;;;x;;;;;;;;;;;;;
AEH_ADJ;Atjehan;Atjehan;
AEH_communist;Communist Party;Parti communiste ;;;;;;;;x;;;;;;;;;;;;;
AEH_conservative;Conservative Party;Parti conservateur;;;;;;;;x;;;;;;;;;;;;;
AEH_traditionalist;Peoples Party;Peoples Party;
AEH_liberal;Liberal Party;Parti libéral;;;;;;;;x;;;;;;;;;;;;;
AEH_populist;Patriot Party;Patriot Party;
AEH_progressive;Libertarian Party;Libertarian Party;
AEH_socialist;Labour Party;Parti travailliste;;;;;;;;x;;;;;;;;;;;;;
AFG;Afghanistan;Afghanistan;;;;;;;;x;;;;;;;;;;;;;
AFG_1209;Pashtunistan;Pashtunistan;
AFG_1214;Western Afghanistan;Afghanistan Occidental;;;;;;;;x;;;;;;;;;;;;;
AFG_1217;Eastern Afghanistan;Afghanistan Oriental;;;;;;;;x;;;;;;;;;;;;;
AFG_ADJ;Afghan;Afghan;;;;;;;;x;;;;;;;;;;;;;
AFG_communist;The Communist Faction;Faction communiste;;;;;;;;x;;;;;;;;;;;;;
AFG_conservative;Amir Faction;Faction Amir;;;;;;;;x;;;;;;;;;;;;;
AFG_traditionalist;The Fascist Faction;Faction fasciste;;;;;;;;x;;;;;;;;;;;;;
AFG_liberal;Pashah Faction;Faction Pashah;;;;;;;;x;;;;;;;;;;;;;
AFG_liberal_2;The Liberal Faction;Faction libérale;;;;;;;;x;;;;;;;;;;;;;
AFG_populist;The Nationalist Faction;Faction nationaliste;;;;;;;;x;;;;;;;;;;;;;
AFG_progressive;The Radical Faction;Faction radicale;;;;;;;;x;;;;;;;;;;;;;
AFG_socialist;The Socialist Faction;Faction socialiste;;;;;;;;x;;;;;;;;;;;;;
AGREE;Agree;Accepter;;;;;;;;x;;;;;;;;;;;;;
AGREE_RP_TR;At least §Y$VAL$%§W is of the same ideology as the ruling party.;Au moins §Y$VAL$%§W partagent la même idéologie que le parti dirigeant.;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_CIVIL_WAR_NAME;$ORDER$$FIRST$ Civil War;$ORDER$ guerre civile $FIRST$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_CIVIL_WAR_NAME_QNG_TPG;$ORDER$Taiping Rebellion;$ORDER$Taiping Rebellion;
AGRESSION_CUT_DOWN_TO_SIZE_WAR_NAME;$ORDER$War of $FIRST$ Aggression;$ORDER$$FIRST$ guerre d'aggression;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_CUT_DOWN_TO_SIZE_WAR_NAME_RUS_TUR;$ORDER$Crimean War;$ORDER$Crimean War;
AGRESSION_UNIFICATION_HUMILIATE_NAME;The $FIRST$-$SECOND$ Brother's War;$FIRST$-$SECOND$ : guerre fraternelle ;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_ADD_SPHERE_NAME;$ORDER$War of $SECOND$ Subjugation;$ORDER$ guerre de subjugation $SECOND$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_ALL_CORES_NAME;$ORDER$War of $FIRST$ Liberation;$ORDER$War of $FIRST$ Liberation;
AGRESSION_WAR_ALL_CORES_NAME_USA_MEX;$ORDER$Mexican-American War;$ORDER$ guerre mexicano-américaine;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_AUSTRIAN_EMPIRE_NAME;$ORDER$$FIRST$-$SECOND$ War of Imperial Restoration;$ORDER$$FIRST$-$SECOND$ War of Imperial Restoration;
AGRESSION_WAR_BRITISH_RAJ_NAME;$ORDER$$SECOND$ War of the British Raj;$ORDER$$SECOND$ War of the British Raj;
AGRESSION_WAR_CHINA_REUNIFICATION;$ORDER$ War of Chinese Reunification;$ORDER$ War of Chinese Reunification;
AGRESSION_WAR_COLONIAL_NAME;$ORDER$$FIRST$ Colonial War for $STATE$;$ORDER$$FIRST$ guerre coloniale pour $STATE$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_COLONIAL_RECONQUEST_NAME;$ORDER$$FIRST$ War of Colonial Reconquest;$ORDER$$FIRST$ War of Colonial Reconquest;
AGRESSION_WAR_CONCESSION_NAME;$ORDER$ War of The $STATE$ Concession;$ORDER$ guerre de concession de $STATE$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME;$ORDER$War of $FIRST$ Aggression against $SECOND_COUNTRY$;$ORDER$ guerre d'aggression $FIRST$ sur $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_DISMANTLE_NAME;$ORDER$ War of $FIRST$ Aggression;$ORDER$ War of $FIRST$ Aggression;
AGRESSION_WAR_FREE_ALLIED_CORE_NAME;$ORDER$$FIRST$ War of $COUNTRY_ADJ$ Restoration;$ORDER$$FIRST$ War of $COUNTRY_ADJ$ Restoration;
AGRESSION_WAR_FREE_BALKANS_NAME;$ORDER$$FIRST$-$SECOND$ War of the Balkans;$ORDER$$FIRST$-$SECOND$ War of the Balkans;
AGRESSION_WAR_FREE_NAME;$ORDER$$FIRST$ War of Propping up $COUNTRY$;$ORDER$$FIRST$ guerre de soutien à $COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_GUNBOAT_NAME;$ORDER$$FIRST$ intervention in $SECOND_COUNTRY$;$ORDER$$FIRST$ intervention en $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_GUNBOAT_NAME_GBR_CHI;$ORDER$Opium War;$ORDER$ guerre de l'opium;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_GUNBOAT_NAME_FRA_MEX;$ORDER$Pastry War;$ORDER$ guerre de la pâtisserie;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_HOLY_LAND_NAME;$ORDER$$FIRST$-$SECOND$ Levantine War;$ORDER$$FIRST$-$SECOND$ Levantine War;
AGRESSION_WAR_HUMILIATE_NAME;$ORDER$$FIRST$ War to Humiliate $SECOND$;$ORDER$$FIRST$ War to Humiliate $SECOND$;
AGRESSION_WAR_SANCTIONS_NAME;$ORDER$$FIRST$ Sanctions War $SECOND$;$ORDER$$FIRST$ Sanctions War $SECOND$;
AGRESSION_WAR_INDEPENDENCE_NAME;$ORDER$$FIRST$ War of Independence;$ORDER$$FIRST$ guerre d'indépendance;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_LIBERATE_NAME;$ORDER$$FIRST$ War of $COUNTRY_ADJ$ Liberation;$ORDER$$FIRST$ guerre de libération $COUNTRY_ADJ$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_MONROE_DOCTRINE_NAME;$ORDER$$FIRST$-$SECOND$ War of Anti-Imperialism;$ORDER$$FIRST$-$SECOND$ War of Anti-Imperialism;
AGRESSION_WAR_NAME;$ORDER$War of $FIRST$ Aggression;$ORDER$$FIRST$ guerre d'aggression;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_PROTECTORATE_NAME;$ORDER$ Acquisition of $FIRST$ $SECOND_COUNTRY$;$ORDER$ $FIRST$ acquisition de $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_PUPPET_NAME;$ORDER$War of $FIRST$ Control Over $SECOND_COUNTRY$;$ORDER$ guerre de $FIRST$ pour le contrôle de $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_PUPPET_NAME_GBR_IRE;$ORDER$Irish War of Independence;$ORDER$Irish War of Independence;
AGRESSION_WAR_PUPPET_NAME_TUR_ROM;$ORDER$Romanian War of Independence;$ORDER$Romanian War of Independence;
AGRESSION_WAR_RESTORE_AMERICA_NAME;$ORDER$$FIRST$-$SECOND$ War of American Restoration;$ORDER$$FIRST$-$SECOND$ War of American Restoration;
AGRESSION_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST$ Restoration of Order to the $SECOND$ provinces;$ORDER$$FIRST$ rétablissement de l'ordre - provinces $SECOND$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_RESTORE_ORDER_NAME_ARG_ENT;$ORDER$ Platine War;$ORDER$ Platine War;
AGRESSION_WAR_RUDEBOI_NAME;$ORDER$$FIRST$ War of $SECOND$ Containment;$ORDER$$FIRST$ guerre de confinement $SECOND$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_SAHEL_JIHAD_NAME;$ORDER$$FIRST$ Jihad;$ORDER$$FIRST$ Jihad;
AGRESSION_WAR_TAKE_CORE_NAME;$ORDER$$FIRST$ Aggression for $STATE$;$ORDER$$FIRST$ aggression pour $STATE$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_TAKE_NAME;$ORDER$$FIRST$ War of $STATE$;$ORDER$$FIRST$ guerre pour $STATE$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_TAKE_SPHERE_NAME;$ORDER$$FIRST$-$SECOND$ War over $COUNTRY$;$ORDER$ guerre $FIRST$-$SECOND$ pour $COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_UNIFICATION_ANNEX_NAME;$ORDER$ $FIRST$ Liberation of $SECOND_COUNTRY$;$ORDER$ $FIRST$ libération de $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_UNIFICATION_NAME;$ORDER$ $FIRST$ Liberation of $STATE$;$ORDER$$FIRST$ libération de $STATE$;;;;;;;;x;;;;;;;;;;;;;
AI;AI;IA;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ALLY;Ally;Allié;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ALLY_OF_ALLY;Ally of Ally;Allié d'Allié;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ATTACKING_ALLY;Attacking Ally;Attaquer des Alliés;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ATTACKING_ENEMIES;Attacking Enemies;Attaquer des Ennemis;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ATTACKING_FRIENDS;Attacking Friends;Attaquer des Amis;;;;;;;;x;;;;;;;;;;;;;
AIREASON_BACKED_BY_ALLY;Backed by Ally;Soutenu par Allié;;;;;;;;x;;;;;;;;;;;;;
AIREASON_BADBOY;Infamy;Infamie;;;;;;;;x;;;;;;;;;;;;;
AIREASON_BASE_RELUCTANCE;Base Reluctance;Réticence de Base;;;;;;;;x;;;;;;;;;;;;;
AIREASON_CIV_VS_UNCIV;Civilized vs Uncivilized;Civilisée VS Non Civilisée;;;;;;;;x;;;;;;;;;;;;;
AIREASON_COMMON_FOE;Common Foe;Ennemi Commun;;;;;;;;x;;;;;;;;;;;;;
AIREASON_CONSTRUCTING_CB;Strategic Interests;Intérêts stratégiques;;;;;;;;x;;;;;;;;;;;;;
AIREASON_CRISIS_OFFER;$WARGOAL$:;$WARGOAL$:;;;;;;;;x;;;;;;;;;;;;;
AIREASON_CURRENT_WARS;Current Wars;Guerres Actuelles;;;;;;;;x;;;;;;;;;;;;;
AIREASON_DESIRES_GP_ALLY;Wants a Great Power ally;Veut une Grande Puissance alliée;;;;;;;;x;;;;;;;;;;;;;
AIREASON_DIFFERENT_GOVTYPES;Government Type;Type de Gouvernement;;;;;;;;x;;;;;;;;;;;;;
AIREASON_DIPLOMATIC_GOALS;Political Considerations;Considérations Politiques;;;;;;;;x;;;;;;;;;;;;;
AIREASON_DISTANCE;Distance;Distance;;;;;;;;x;;;;;;;;;;;;;
AIREASON_GP_RELATIONS;Opinion;Opinion;;;;;;;;x;;;;;;;;;;;;;
AIREASON_HELD_CORES;Owns Core Provinces;Possède des Interets Provenciaux;;;;;;;;x;;;;;;;;;;;;;
AIREASON_NEGATIVE_RELATIONS;Negative Relations (need 100);Relations Négatives;;;;;;;;x;;;;;;;;;;;;;
AIREASON_NOT_OVERLORD;Not my Overlord;Not my Overlord;
AIREASON_OTHER_SPHERE;Other Sphere;Autre Sphère;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OTHER_SPHERE_LEADER;Other Sphere Leader;Autre Chef de Sphère;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OUR_CASUS_BELLI;Our Casus Belli;Notre Casus Belli;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OUR_SPHERE;Our Sphere;Notre Sphère;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OVERLORD;Overlord;Suzerain;;;;;;;;x;;;;;;;;;;;;;
AIREASON_RELATIONS;Relations;Relations Négatives;;;;;;;;x;;;;;;;;;;;;;
AIREASON_RELATIVE_ARMY_STRENGTH;Army Strength;Force Armée;;;;;;;;x;;;;;;;;;;;;;
AIREASON_RELATIVE_NAVY_STRENGTH;Navy Strength;Force Navale;;;;;;;;x;;;;;;;;;;;;;
AIREASON_STRATEGIC_INTERESTS;Strategic Interests;Intérêts stratégiques;;;;;;;;x;;;;;;;;;;;;;
AIREASON_THREATS;Threats;Traités;;;;;;;;x;;;;;;;;;;;;;
AIREASON_TOO_EARLY_IN_CRISIS;Early in Crisis;Tôt dans la crise;;;;;;;;x;;;;;;;;;;;;;
AIREASON_TOO_MANY_ALLIANCES;Too Many Alliances;Trop d'Alliances;;;;;;;;x;;;;;;;;;;;;;
AIREASON_TOO_MANY_CRISIS_WARGOALS;Added Wargoals;Trop de buts de guerre;;;;;;;;x;;;;;;;;;;;;;
AIREASON_TOO_MANY_GP_ALLIES;Too many Great Power allies;Trop de Grandes Puissance Alliés;;;;;;;;x;;;;;;;;;;;;;
AIREASON_WAR_WITH_SPHERE_LEADER;War with Sphere Leader;Guerre avec le Chef de Sphère;;;;;;;;x;;;;;;;;;;;;;
AIREASON_YOUR_CASUS_BELLI;Your Casus Belli;Votre Casus Belli;;;;;;;;x;;;;;;;;;;;;;
AIRWINGS;Air Units;Unités aériennes;;;;;;;;x;;;;;;;;;;;;;
AI_DIPLOMATIC_VALUE;Diplomatic Value;Valeur Diplomatique;;;;;;;;x;;;;;;;;;;;;;
AI_DIPLO_NO;They will not accept;Ils n'accepteront pas;;;;;;;;x;;;;;;;;;;;;;
AI_DIPLO_YES;They will accept;Ils accepteront;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC1_LONG;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of their chilly relations with $TAG_0_1$ and a comparison of their relative military strengths led the editor to the conclusion that both countries might soon find themselves in a state of war, and when that day comes, $TAG_0_0$'s very existence might be threatened. The elite and the commoners alike, the citizens of $TAG_0_0$ demand their government to seek alliances to diminish the unavoidable threat the $TAG_0_1_ADJ$ pose.;Un récent article dans un journal $TAG_0_0_ADJ$ alarme leur nation ! Une analyse détaillée de leurs relations glaciales avec $TAG_0_1$ et une comparaison de leur force militaire mène le rédacteur à la conclusion que les deux pays vont bientôt se trouver en état de guerre, et quand ce jour viendra, l'existence de $TAG_0_0$ sera menacée. Les citoyens de $TAG_0_0$, aussi bien les élites que les plus modestes, demandent à leur gouvernement de faire des alliances pour diminuer cette inévitable menace que constituent les $TAG_0_1_ADJ$.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC1_MEDIUM;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of their chilly relations with $TAG_0_1$ led the editor to the conclusion that absent new guarantees, both countries might soon find themselves in the state of war.;Un récent article dans un journal $TAG_0_0_ADJ$ alarme leur nation ! Une analyse détaillée de leurs relations glaciales avec $TAG_0_1$ mène le rédacteur à la conclusion que, en l'absence de nouvelles garanties, les deux pays vont bientôt se trouver en état de guerre;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC1_SHORT;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! Analysis of their chilly relations with $TAG_0_1$ led to the conclusion that war might be unavoidable.;Un récent article dans un journal $TAG_0_0_ADJ$ alarme leur nation ! Une analyse détaillée de leurs relations glaciales avec $TAG_0_1$ mène à la conclusion que la guerre est inévitable.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC2_LONG;According to reports from the inner circles of the $TAG_0_0_ADJ$ government, the prevalent mood of all top officials is one of deep apprehension and fear. Many predict that rivalries between $TAG_0_1$ and them will spark an international conflict, one which $TAG_0_0$ might well lose. Therefore, it is rumoured they are considering the possibility that war might come to their doorstep, and are making concrete preparations should this happen. Fear seems to also be spreading to the population, who expect the worst: A cruel defeat.;Selon des rapports en provenance de cercles proches du gouvernement $TAG_0_0_ADJ$, l'humeur la plus répandue parmis les dirigeants est une profonde appréhension et la peur.Beaucoup prédisent que les rivalités entre eux et $TAG_0_1$ déboucheront sur un conflit international, un desquels $TAG_0_0$ pourrait perdre. En conséquence, des rumeurs font état qu'ils sont en train de considérer que la guerre pourrait se trouver à leur seuil, et se préparent concrètement si cela devait arriver. La peur semble aussi se répandre au sein de la population, qui s'attend au pire : une défaite cruelle.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC2_MEDIUM;The mood of $TAG_0_0_ADJ$ officials is one of frightful apprehension when it comes to the actions of $TAG_0_1$. Being ever watchful of their actions, many fear that an eventual war between both countries will result in a cruel defeat to $TAG_0_0$.;L'humeur des dirigeants $TAG_0_0_ADJ$ tient d'une grande appréhension quand il s'agit des actions de $TAG_0_1$. Etant toujours vigilant de leurs actions, beaucoup ont peur qu'une eventuelle guerre entre les deux pays ne s'achève que par une cruelle défaite de $TAG_0_0$.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC2_SHORT;Through local press reports, it seems the $TAG_0_0_ADJ$ population and government are suffering from a widespread fear of $TAG_0_1$'s military power. More on page 4.;A travers un article de la presse locale, il semble que la population $TAG_0_0_ADJ$ ainsi que le gouvernement souffre d'une peur générale de la puissance militaire de $TAG_0_1$. Suite page 4.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_TITLE1;The fears of $TAG_0_0$;Les peurs de $TAG_0_0$;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_TITLE2;The $TAG_0_0_ADJ$ fear;La peur $TAG_0_0_ADJ$;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC1_LONG;Reports of rumours are coming in from our correspondent in $TAG_0_0$. An unnamed source informs that a series of meetings involving top military officers have taken place in their capital in the last few months. The top theme of these meetings involves a possible fictitious scenario where war is declared and our military invades them. Measures of counter-attack and, if needed, even guerrilla warfare methods were discussed. Apparently the top command of the $TAG_0_0_ADJ$ army is preparing for the worst. It seems we are feared by them!;Des rapports sur des rumeurs arrivent de notre correspondant en $TAG_0_0$. Une source anonyme informe qu'une série de réunions implicant le haut commandement militaire se sont déroulées dans la capitale ces derniers mois. Les thèmes principaux de ces réunions incluaient un scénario fictif dans lequel la guerre était déclarée entre nos deux pays et notre armée les envahissait. Les mesures de contre-attaques et, si necessaire, les méthodes de guérilla furent abordées. Apparemment, le haut commandement de l'armée $TAG_0_0_ADJ$ se prépare au pire. Il semble qu'ils nous craignent !;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC1_MEDIUM;An unnamed source in $TAG_0_0$ reports that the government there is preparing for the worst. A fictitious scenario involving a war declaration by our country against them is deemed possible, and top military officers consider our military might frightening!;Une source anonyme en $TAG_0_0$ rapporte que le gouvernement du pays se prépare au pire. Un scénario fictif implicant une déclaration de guerre de notre part est jugé crédible, et le haut commandement militaire considère notre force militaire comme effrayante !;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC1_SHORT;Reports are coming in from an unnamed source in $TAG_0_0$ of a series of military meetings in their capital. It seems they deem an invasion by our troops a serious possibility! ;Des rapports arrivent d'une source anonyme en $TAG_0_0$ rapportant une série de réunion militaire dans la capital. Il semble qu'ils jugent une invasion par nos troupes comme une possibilité sérieuse !;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC2_LONG;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of the chilly relations between our countries and a careful comparison of our relative military strengths led the editor to the conclusion that our countries might soon find themselves in a state of war, and when that day comes, $TAG_0_0$'s very existence might be threatened. The elite and the commoners alike, the citizens of $TAG_0_0$ demand their government to seek alliance with a greater power to diminish the unavoidable threat we are posing.;Un récent article dans un journal $TAG_0_0_ADJ$ alarme leur nation ! Une analyse détaillée des relations distantes entre nos nations et une comparaison minutieuse de nos forces militaires mènent le rédacteur à la conclusion que nos pays devraient bientôt se trouver en état de guerre, et quand ce jour viendra, l'existence de $TAG_0_0$ sera menacée. Les citoyens de $TAG_0_0$, aussi bien les élites que les plus modestes, demandent à leur gouvernement de faire alliance avec de plus grandes puissances pour diminuer cette inévitable menace que nous constituons.;;;;;;;;x;;;;;;;;;;;;;
